seed_id,email,first_name,last_name,role,batch,placement_status,client,created_at
1457,ben.hassan.1457@informationtechconsultants.co.uk,Ben,Hassan,USER,ANDROID,PLACED,BluePeak Telecom,2023-05-14T10:54:13.901Z
1458,ben.brooks.1458@informationtechconsultants.co.uk,Ben,Brooks,USER,ANDROID,PLACED,Meridian Finance,2023-01-09T02:57:05.124Z
1459,ben.khan.1459@informationtechconsultants.co.uk,Ben,Khan,USER,ANDROID,PLACED,Vertex Logistics,2024-12-13T19:03:58.931Z
1460,ben.grant.1460@informationtechconsultants.co.uk,Ben,Grant,USER,ANDROID,PLACED,Cedar Insurance,2024-10-17T00:11:06.344Z
1461,ben.clarke.1461@informationtechconsultants.co.uk,Ben,Clarke,USER,ANDROID,PLACED,Aurora Media,2023-10-13T08:37:33.592Z
1462,ben.turner.1462@informationtechconsultants.co.uk,Ben,Turner,USER,ANDROID,PLACED,Ember Mobility,2026-06-02T18:24:41.380Z
1463,ben.okafor.1463@informationtechconsultants.co.uk,Ben,Okafor,USER,ANDROID,PLACED,Summit Travel,2025-05-17T03:01:34.911Z
1464,ben.walsh.1464@informationtechconsultants.co.uk,Ben,Walsh,USER,ANDROID,PLACED,Oakline Public Sector,2024-11-29T17:14:39.127Z
1465,ben.mahmood.1465@informationtechconsultants.co.uk,Ben,Mahmood,USER,ANDROID,PLACED,Northstar Bank,2024-06-13T03:42:06.413Z
1466,ben.bennett.1466@informationtechconsultants.co.uk,Ben,Bennett,USER,ANDROID,PLACED,Atlas Retail,2024-08-07T08:35:58.640Z
1467,ben.rossi.1467@informationtechconsultants.co.uk,Ben,Rossi,USER,ANDROID,PLACED,Redwood Energy,2024-08-27T02:35:48.983Z
1468,ben.price.1468@informationtechconsultants.co.uk,Ben,Price,USER,ANDROID,PLACED,Horizon Health,2024-02-29T08:04:18.114Z
1469,ben.ali.1469@informationtechconsultants.co.uk,Ben,Ali,USER,ANDROID,PLACED,BluePeak Telecom,2025-12-02T22:37:03.031Z
1470,ben.harris.1470@informationtechconsultants.co.uk,Ben,Harris,USER,ANDROID,PLACED,Meridian Finance,2025-07-12T14:54:58.304Z
1471,ben.martin.1471@informationtechconsultants.co.uk,Ben,Martin,USER,ANDROID,PLACED,Vertex Logistics,2023-02-11T01:29:30.065Z
1472,ben.ahmed.1472@informationtechconsultants.co.uk,Ben,Ahmed,USER,ANDROID,PLACED,Cedar Insurance,2023-11-16T15:54:27.542Z
1473,ben.cooper.1473@informationtechconsultants.co.uk,Ben,Cooper,USER,ANDROID,PLACED,Aurora Media,2023-02-12T18:41:45.215Z
1474,ben.foster.1474@informationtechconsultants.co.uk,Ben,Foster,USER,ANDROID,PLACED,Ember Mobility,2024-02-08T03:09:48.469Z
1475,ben.nair.1475@informationtechconsultants.co.uk,Ben,Nair,USER,ANDROID,PLACED,Summit Travel,2025-04-07T18:51:32.995Z
1476,ben.bailey.1476@informationtechconsultants.co.uk,Ben,Bailey,USER,DATA,PLACED,Oakline Public Sector,2025-01-16T05:14:12.434Z
1477,ben.kim.1477@informationtechconsultants.co.uk,Ben,Kim,USER,DATA,PLACED,Northstar Bank,2023-05-15T02:31:47.756Z
1478,ben.ward.1478@informationtechconsultants.co.uk,Ben,Ward,USER,DATA,PLACED,Atlas Retail,2026-02-28T15:27:27.510Z
1479,ben.malik.1479@informationtechconsultants.co.uk,Ben,Malik,USER,DATA,PLACED,Redwood Energy,2025-03-10T21:19:13.307Z
1480,ben.carter.1480@informationtechconsultants.co.uk,Ben,Carter,USER,DATA,PLACED,Horizon Health,2025-03-18T00:12:16.328Z
1481,ben.santos.1481@informationtechconsultants.co.uk,Ben,Santos,USER,DATA,PLACED,BluePeak Telecom,2023-11-02T08:44:39.402Z
1482,ben.cole.1482@informationtechconsultants.co.uk,Ben,Cole,USER,DATA,PLACED,Meridian Finance,2024-05-13T01:23:19.525Z
1483,ben.lewis.1483@informationtechconsultants.co.uk,Ben,Lewis,USER,DATA,PLACED,Vertex Logistics,2025-04-10T17:01:35.624Z
1484,ben.mills.1484@informationtechconsultants.co.uk,Ben,Mills,USER,DATA,PLACED,Cedar Insurance,2026-06-09T03:53:49.646Z
1485,ben.sen.1485@informationtechconsultants.co.uk,Ben,Sen,USER,DATA,PLACED,Aurora Media,2026-01-01T12:05:54.786Z
1486,ben.bell.1486@informationtechconsultants.co.uk,Ben,Bell,USER,DATA,PLACED,Ember Mobility,2026-04-20T07:23:01.801Z
1487,ben.davis.1487@informationtechconsultants.co.uk,Ben,Davis,USER,DATA,PLACED,Summit Travel,2026-04-06T23:49:35.599Z
1488,ben.evans.1488@informationtechconsultants.co.uk,Ben,Evans,USER,DATA,PLACED,Oakline Public Sector,2026-05-15T18:29:18.000Z
1489,ben.williams.1489@informationtechconsultants.co.uk,Ben,Williams,USER,DATA,PLACED,Northstar Bank,2023-10-26T01:21:28.921Z
1490,ben.scott.1490@informationtechconsultants.co.uk,Ben,Scott,USER,DATA,PLACED,Atlas Retail,2024-11-29T17:59:05.996Z
1491,ben.ibrahim.1491@informationtechconsultants.co.uk,Ben,Ibrahim,USER,DATA,PLACED,Redwood Energy,2026-06-16T12:03:18.747Z
1492,ben.mitchell.1492@informationtechconsultants.co.uk,Ben,Mitchell,USER,DATA,PLACED,Horizon Health,2023-07-28T20:25:41.175Z
1493,ben.murphy.1493@informationtechconsultants.co.uk,Ben,Murphy,USER,DATA,PLACED,BluePeak Telecom,2023-10-07T00:44:21.190Z
1494,ben.iqbal.1494@informationtechconsultants.co.uk,Ben,Iqbal,USER,DATA,PLACED,Meridian Finance,2024-01-21T23:50:02.287Z
1495,ben.roberts.1495@informationtechconsultants.co.uk,Ben,Roberts,USER,DATA,PLACED,Vertex Logistics,2025-07-26T19:17:37.553Z
1496,ben.wright.1496@informationtechconsultants.co.uk,Ben,Wright,USER,DATA,AVAILABLE,,2023-04-04T05:54:49.997Z
1497,ben.cho.1497@informationtechconsultants.co.uk,Ben,Cho,USER,DATA,AVAILABLE,,2023-04-03T15:43:25.789Z
1498,ben.parker.1498@informationtechconsultants.co.uk,Ben,Parker,USER,DATA,AVAILABLE,,2024-06-22T05:01:19.777Z
1499,ben.taylor.1499@informationtechconsultants.co.uk,Ben,Taylor,USER,DATA,AVAILABLE,,2026-02-17T11:36:42.965Z
1500,ben.nelson.1500@informationtechconsultants.co.uk,Ben,Nelson,USER,DATA,AVAILABLE,,2023-04-20T15:00:51.794Z
1501,rosa.rahman.1501@informationtechconsultants.co.uk,Rosa,Rahman,USER,PYTHON,AVAILABLE,,2024-11-04T17:02:33.200Z
1502,rosa.morgan.1502@informationtechconsultants.co.uk,Rosa,Morgan,USER,PYTHON,AVAILABLE,,2025-05-16T02:20:12.232Z
1503,rosa.shah.1503@informationtechconsultants.co.uk,Rosa,Shah,USER,PYTHON,AVAILABLE,,2025-09-10T20:01:37.197Z
1504,rosa.green.1504@informationtechconsultants.co.uk,Rosa,Green,USER,PYTHON,AVAILABLE,,2023-12-07T22:01:55.024Z
1505,rosa.patel.1505@informationtechconsultants.co.uk,Rosa,Patel,USER,PYTHON,AVAILABLE,,2024-07-30T11:39:41.898Z
1506,rosa.reed.1506@informationtechconsultants.co.uk,Rosa,Reed,USER,PYTHON,AVAILABLE,,2023-08-25T13:13:29.477Z
1507,rosa.hassan.1507@informationtechconsultants.co.uk,Rosa,Hassan,USER,PYTHON,AVAILABLE,,2024-02-03T08:37:22.088Z
1508,rosa.brooks.1508@informationtechconsultants.co.uk,Rosa,Brooks,USER,PYTHON,AVAILABLE,,2026-01-26T06:34:07.235Z
1509,rosa.khan.1509@informationtechconsultants.co.uk,Rosa,Khan,USER,PYTHON,AVAILABLE,,2024-10-29T06:08:30.561Z
1510,rosa.grant.1510@informationtechconsultants.co.uk,Rosa,Grant,USER,PYTHON,ENDING_SOON,Ember Mobility,2023-03-22T06:37:39.252Z
1511,rosa.clarke.1511@informationtechconsultants.co.uk,Rosa,Clarke,USER,PYTHON,ENDING_SOON,Summit Travel,2026-01-11T10:54:33.606Z
1512,rosa.turner.1512@informationtechconsultants.co.uk,Rosa,Turner,USER,PYTHON,ENDING_SOON,Oakline Public Sector,2025-07-11T00:38:50.999Z
1513,rosa.okafor.1513@informationtechconsultants.co.uk,Rosa,Okafor,USER,PYTHON,ENDING_SOON,Northstar Bank,2026-07-28T23:07:01.156Z
1514,rosa.walsh.1514@informationtechconsultants.co.uk,Rosa,Walsh,USER,PYTHON,ENDING_SOON,Atlas Retail,2024-08-07T23:08:38.039Z
1515,rosa.mahmood.1515@informationtechconsultants.co.uk,Rosa,Mahmood,USER,PYTHON,ENDING_SOON,Redwood Energy,2025-12-11T10:09:27.658Z
1516,rosa.bennett.1516@informationtechconsultants.co.uk,Rosa,Bennett,USER,PYTHON,ENDING_SOON,Horizon Health,2024-10-19T18:26:08.544Z
1517,rosa.rossi.1517@informationtechconsultants.co.uk,Rosa,Rossi,USER,PYTHON,ENDING_SOON,BluePeak Telecom,2025-11-28T13:28:38.175Z
1518,rosa.price.1518@informationtechconsultants.co.uk,Rosa,Price,USER,PYTHON,ENDING_SOON,Meridian Finance,2023-10-14T23:40:35.417Z
1519,rosa.ali.1519@informationtechconsultants.co.uk,Rosa,Ali,USER,PYTHON,ENDING_SOON,Vertex Logistics,2024-07-30T12:00:15.482Z
1520,rosa.harris.1520@informationtechconsultants.co.uk,Rosa,Harris,USER,PYTHON,ENDING_SOON,Cedar Insurance,2023-05-05T13:53:45.835Z
1521,rosa.martin.1521@informationtechconsultants.co.uk,Rosa,Martin,USER,PYTHON,PLACED,Aurora Media,2025-11-01T08:54:38.988Z
1522,rosa.ahmed.1522@informationtechconsultants.co.uk,Rosa,Ahmed,USER,PYTHON,PLACED,Ember Mobility,2025-04-02T03:07:26.997Z
1523,rosa.cooper.1523@informationtechconsultants.co.uk,Rosa,Cooper,USER,PYTHON,PLACED,Summit Travel,2025-09-14T00:53:56.852Z
1524,rosa.foster.1524@informationtechconsultants.co.uk,Rosa,Foster,USER,PYTHON,PLACED,Oakline Public Sector,2024-11-24T18:36:57.301Z
1525,rosa.nair.1525@informationtechconsultants.co.uk,Rosa,Nair,USER,PYTHON,PLACED,Northstar Bank,2024-09-14T07:48:18.184Z
1526,rosa.bailey.1526@informationtechconsultants.co.uk,Rosa,Bailey,USER,PYTHON,PLACED,Atlas Retail,2025-03-09T00:52:16.369Z
1527,rosa.kim.1527@informationtechconsultants.co.uk,Rosa,Kim,USER,PYTHON,PLACED,Redwood Energy,2024-09-12T01:32:10.901Z
1528,rosa.ward.1528@informationtechconsultants.co.uk,Rosa,Ward,USER,PYTHON,PLACED,Horizon Health,2023-10-24T22:24:47.915Z
1529,rosa.malik.1529@informationtechconsultants.co.uk,Rosa,Malik,USER,PYTHON,PLACED,BluePeak Telecom,2024-07-05T00:20:05.867Z
1530,rosa.carter.1530@informationtechconsultants.co.uk,Rosa,Carter,USER,PYTHON,PLACED,Meridian Finance,2023-05-05T15:24:28.089Z
1531,rosa.santos.1531@informationtechconsultants.co.uk,Rosa,Santos,USER,PYTHON,PLACED,Vertex Logistics,2023-01-20T11:10:21.232Z
1532,rosa.cole.1532@informationtechconsultants.co.uk,Rosa,Cole,USER,PYTHON,PLACED,Cedar Insurance,2025-06-22T15:32:44.295Z
1533,rosa.lewis.1533@informationtechconsultants.co.uk,Rosa,Lewis,USER,PYTHON,PLACED,Aurora Media,2025-09-25T19:56:24.140Z
1534,rosa.mills.1534@informationtechconsultants.co.uk,Rosa,Mills,USER,PYTHON,PLACED,Ember Mobility,2024-05-24T16:12:39.374Z
1535,rosa.sen.1535@informationtechconsultants.co.uk,Rosa,Sen,USER,PYTHON,PLACED,Summit Travel,2026-03-31T11:56:46.162Z
1536,rosa.bell.1536@informationtechconsultants.co.uk,Rosa,Bell,USER,PYTHON,PLACED,Oakline Public Sector,2025-12-08T20:31:09.429Z
1537,rosa.davis.1537@informationtechconsultants.co.uk,Rosa,Davis,USER,PYTHON,PLACED,Northstar Bank,2024-11-17T09:17:33.206Z
1538,rosa.evans.1538@informationtechconsultants.co.uk,Rosa,Evans,USER,PYTHON,PLACED,Atlas Retail,2024-12-11T22:40:34.477Z
1539,rosa.williams.1539@informationtechconsultants.co.uk,Rosa,Williams,USER,PYTHON,PLACED,Redwood Energy,2023-04-02T08:25:32.122Z
1540,rosa.scott.1540@informationtechconsultants.co.uk,Rosa,Scott,USER,PYTHON,PLACED,Horizon Health,2023-12-24T08:59:18.627Z
1541,rosa.ibrahim.1541@informationtechconsultants.co.uk,Rosa,Ibrahim,USER,PYTHON,PLACED,BluePeak Telecom,2026-03-08T08:00:16.772Z
1542,rosa.mitchell.1542@informationtechconsultants.co.uk,Rosa,Mitchell,USER,PYTHON,PLACED,Meridian Finance,2023-10-21T08:31:50.168Z
1543,rosa.murphy.1543@informationtechconsultants.co.uk,Rosa,Murphy,USER,ANDROID,PLACED,Vertex Logistics,2024-11-20T08:57:04.341Z
1544,rosa.iqbal.1544@informationtechconsultants.co.uk,Rosa,Iqbal,USER,ANDROID,PLACED,Cedar Insurance,2023-03-19T08:34:54.294Z
1545,rosa.roberts.1545@informationtechconsultants.co.uk,Rosa,Roberts,USER,ANDROID,PLACED,Aurora Media,2023-07-06T09:01:18.661Z
1546,rosa.wright.1546@informationtechconsultants.co.uk,Rosa,Wright,USER,ANDROID,PLACED,Ember Mobility,2026-07-29T07:07:32.995Z
1547,rosa.cho.1547@informationtechconsultants.co.uk,Rosa,Cho,USER,ANDROID,PLACED,Summit Travel,2024-01-28T20:22:47.630Z
1548,rosa.parker.1548@informationtechconsultants.co.uk,Rosa,Parker,USER,ANDROID,PLACED,Oakline Public Sector,2026-07-06T22:49:23.271Z
1549,rosa.taylor.1549@informationtechconsultants.co.uk,Rosa,Taylor,USER,ANDROID,PLACED,Northstar Bank,2023-04-12T22:51:27.148Z
1550,rosa.nelson.1550@informationtechconsultants.co.uk,Rosa,Nelson,USER,ANDROID,PLACED,Atlas Retail,2023-01-07T16:55:40.519Z
1551,nathan.rahman.1551@informationtechconsultants.co.uk,Nathan,Rahman,USER,ANDROID,PLACED,Redwood Energy,2024-09-16T07:34:13.815Z
1552,nathan.morgan.1552@informationtechconsultants.co.uk,Nathan,Morgan,USER,ANDROID,PLACED,Horizon Health,2025-03-24T04:51:49.722Z
1553,nathan.shah.1553@informationtechconsultants.co.uk,Nathan,Shah,USER,ANDROID,PLACED,BluePeak Telecom,2024-11-12T19:44:50.795Z
1554,nathan.green.1554@informationtechconsultants.co.uk,Nathan,Green,USER,ANDROID,PLACED,Meridian Finance,2025-02-26T06:14:43.248Z
1555,nathan.patel.1555@informationtechconsultants.co.uk,Nathan,Patel,USER,ANDROID,PLACED,Vertex Logistics,2023-05-02T03:32:02.308Z
1556,nathan.reed.1556@informationtechconsultants.co.uk,Nathan,Reed,USER,ANDROID,PLACED,Cedar Insurance,2026-01-30T18:05:04.485Z
1557,nathan.hassan.1557@informationtechconsultants.co.uk,Nathan,Hassan,USER,ANDROID,PLACED,Aurora Media,2026-03-19T22:42:22.317Z
1558,nathan.brooks.1558@informationtechconsultants.co.uk,Nathan,Brooks,USER,ANDROID,PLACED,Ember Mobility,2025-05-10T19:54:15.854Z
1559,nathan.khan.1559@informationtechconsultants.co.uk,Nathan,Khan,USER,ANDROID,PLACED,Summit Travel,2026-04-10T01:38:39.180Z
1560,nathan.grant.1560@informationtechconsultants.co.uk,Nathan,Grant,USER,ANDROID,PLACED,Oakline Public Sector,2025-06-21T02:45:54.451Z
1561,nathan.clarke.1561@informationtechconsultants.co.uk,Nathan,Clarke,USER,ANDROID,PLACED,Northstar Bank,2025-06-07T00:56:45.693Z
1562,nathan.turner.1562@informationtechconsultants.co.uk,Nathan,Turner,USER,ANDROID,PLACED,Atlas Retail,2025-06-29T03:16:40.431Z
1563,nathan.okafor.1563@informationtechconsultants.co.uk,Nathan,Okafor,USER,ANDROID,PLACED,Redwood Energy,2026-02-23T07:32:08.149Z
1564,nathan.walsh.1564@informationtechconsultants.co.uk,Nathan,Walsh,USER,ANDROID,PLACED,Horizon Health,2023-10-23T23:14:12.828Z
1565,nathan.mahmood.1565@informationtechconsultants.co.uk,Nathan,Mahmood,USER,ANDROID,PLACED,BluePeak Telecom,2024-03-31T05:39:52.597Z
1566,nathan.bennett.1566@informationtechconsultants.co.uk,Nathan,Bennett,USER,ANDROID,PLACED,Meridian Finance,2024-06-13T12:42:56.656Z
1567,nathan.rossi.1567@informationtechconsultants.co.uk,Nathan,Rossi,USER,ANDROID,PLACED,Vertex Logistics,2024-04-21T21:13:42.049Z
1568,nathan.price.1568@informationtechconsultants.co.uk,Nathan,Price,USER,ANDROID,PLACED,Cedar Insurance,2023-01-28T22:33:35.069Z
1569,nathan.ali.1569@informationtechconsultants.co.uk,Nathan,Ali,USER,ANDROID,PLACED,Aurora Media,2026-01-12T00:34:33.156Z
1570,nathan.harris.1570@informationtechconsultants.co.uk,Nathan,Harris,USER,ANDROID,PLACED,Ember Mobility,2023-04-16T17:42:46.044Z
1571,nathan.martin.1571@informationtechconsultants.co.uk,Nathan,Martin,USER,ANDROID,PLACED,Summit Travel,2023-04-03T03:38:09.512Z
1572,nathan.ahmed.1572@informationtechconsultants.co.uk,Nathan,Ahmed,USER,ANDROID,PLACED,Oakline Public Sector,2026-05-28T14:05:49.822Z
1573,nathan.cooper.1573@informationtechconsultants.co.uk,Nathan,Cooper,USER,ANDROID,PLACED,Northstar Bank,2026-01-25T03:30:52.980Z
1574,nathan.foster.1574@informationtechconsultants.co.uk,Nathan,Foster,USER,ANDROID,PLACED,Atlas Retail,2023-10-06T11:59:10.494Z
1575,nathan.nair.1575@informationtechconsultants.co.uk,Nathan,Nair,USER,ANDROID,PLACED,Redwood Energy,2024-12-11T20:14:36.017Z
1576,nathan.bailey.1576@informationtechconsultants.co.uk,Nathan,Bailey,USER,DATA,AVAILABLE,,2025-08-02T17:10:05.896Z
1577,nathan.kim.1577@informationtechconsultants.co.uk,Nathan,Kim,USER,DATA,AVAILABLE,,2025-08-14T13:51:25.077Z
1578,nathan.ward.1578@informationtechconsultants.co.uk,Nathan,Ward,USER,DATA,AVAILABLE,,2024-05-31T15:25:01.710Z
1579,nathan.malik.1579@informationtechconsultants.co.uk,Nathan,Malik,USER,DATA,AVAILABLE,,2025-07-30T07:07:04.752Z
1580,nathan.carter.1580@informationtechconsultants.co.uk,Nathan,Carter,USER,DATA,AVAILABLE,,2025-03-14T17:31:31.948Z
1581,nathan.santos.1581@informationtechconsultants.co.uk,Nathan,Santos,USER,DATA,AVAILABLE,,2023-08-27T09:06:31.053Z
1582,nathan.cole.1582@informationtechconsultants.co.uk,Nathan,Cole,USER,DATA,AVAILABLE,,2025-11-16T08:21:14.268Z
1583,nathan.lewis.1583@informationtechconsultants.co.uk,Nathan,Lewis,USER,DATA,AVAILABLE,,2023-08-08T15:39:39.151Z
1584,nathan.mills.1584@informationtechconsultants.co.uk,Nathan,Mills,USER,DATA,AVAILABLE,,2024-06-12T15:13:35.750Z
1585,nathan.sen.1585@informationtechconsultants.co.uk,Nathan,Sen,USER,DATA,AVAILABLE,,2025-09-20T23:41:43.296Z
1586,nathan.bell.1586@informationtechconsultants.co.uk,Nathan,Bell,USER,DATA,AVAILABLE,,2024-10-04T10:32:12.872Z
1587,nathan.davis.1587@informationtechconsultants.co.uk,Nathan,Davis,USER,DATA,AVAILABLE,,2024-09-06T23:15:22.835Z
1588,nathan.evans.1588@informationtechconsultants.co.uk,Nathan,Evans,USER,DATA,AVAILABLE,,2024-04-30T08:27:52.250Z
1589,nathan.williams.1589@informationtechconsultants.co.uk,Nathan,Williams,USER,DATA,AVAILABLE,,2026-05-12T01:23:46.682Z
1590,nathan.scott.1590@informationtechconsultants.co.uk,Nathan,Scott,USER,DATA,ENDING_SOON,Meridian Finance,2026-04-27T04:20:04.495Z
1591,nathan.ibrahim.1591@informationtechconsultants.co.uk,Nathan,Ibrahim,USER,DATA,ENDING_SOON,Vertex Logistics,2023-01-26T07:57:25.273Z
1592,nathan.mitchell.1592@informationtechconsultants.co.uk,Nathan,Mitchell,USER,DATA,ENDING_SOON,Cedar Insurance,2023-10-25T16:56:58.194Z
1593,nathan.murphy.1593@informationtechconsultants.co.uk,Nathan,Murphy,USER,DATA,ENDING_SOON,Aurora Media,2025-09-05T16:34:16.948Z
1594,nathan.iqbal.1594@informationtechconsultants.co.uk,Nathan,Iqbal,USER,DATA,ENDING_SOON,Ember Mobility,2026-03-17T08:10:16.698Z
1595,nathan.roberts.1595@informationtechconsultants.co.uk,Nathan,Roberts,USER,DATA,ENDING_SOON,Summit Travel,2025-05-01T22:04:13.411Z
1596,nathan.wright.1596@informationtechconsultants.co.uk,Nathan,Wright,USER,DATA,ENDING_SOON,Oakline Public Sector,2024-03-04T16:34:24.339Z
1597,nathan.cho.1597@informationtechconsultants.co.uk,Nathan,Cho,USER,DATA,ENDING_SOON,Northstar Bank,2023-12-10T09:48:59.336Z
1598,nathan.parker.1598@informationtechconsultants.co.uk,Nathan,Parker,USER,DATA,ENDING_SOON,Atlas Retail,2026-01-16T00:16:22.180Z
1599,nathan.taylor.1599@informationtechconsultants.co.uk,Nathan,Taylor,USER,DATA,ENDING_SOON,Redwood Energy,2025-04-28T21:07:53.414Z
1600,nathan.nelson.1600@informationtechconsultants.co.uk,Nathan,Nelson,USER,DATA,ENDING_SOON,Horizon Health,2026-02-07T22:00:05.188Z
1601,imani.rahman.1601@informationtechconsultants.co.uk,Imani,Rahman,USER,PYTHON,PLACED,BluePeak Telecom,2024-08-13T02:59:40.710Z
1602,imani.morgan.1602@informationtechconsultants.co.uk,Imani,Morgan,USER,PYTHON,PLACED,Meridian Finance,2023-01-24T06:38:33.966Z
1603,imani.shah.1603@informationtechconsultants.co.uk,Imani,Shah,USER,PYTHON,PLACED,Vertex Logistics,2024-01-24T19:22:47.843Z
1604,imani.green.1604@informationtechconsultants.co.uk,Imani,Green,USER,PYTHON,PLACED,Cedar Insurance,2024-02-14T19:21:20.810Z
1605,imani.patel.1605@informationtechconsultants.co.uk,Imani,Patel,USER,PYTHON,PLACED,Aurora Media,2025-05-04T11:12:04.213Z
1606,imani.reed.1606@informationtechconsultants.co.uk,Imani,Reed,USER,PYTHON,PLACED,Ember Mobility,2023-06-20T05:19:34.649Z
1607,imani.hassan.1607@informationtechconsultants.co.uk,Imani,Hassan,USER,PYTHON,PLACED,Summit Travel,2023-10-09T17:12:04.969Z
1608,imani.brooks.1608@informationtechconsultants.co.uk,Imani,Brooks,USER,PYTHON,PLACED,Oakline Public Sector,2024-03-30T10:25:24.191Z
1609,imani.khan.1609@informationtechconsultants.co.uk,Imani,Khan,USER,PYTHON,PLACED,Northstar Bank,2025-06-26T16:13:39.474Z
1610,imani.grant.1610@informationtechconsultants.co.uk,Imani,Grant,USER,PYTHON,PLACED,Atlas Retail,2024-07-26T12:28:38.607Z
1611,imani.clarke.1611@informationtechconsultants.co.uk,Imani,Clarke,USER,PYTHON,PLACED,Redwood Energy,2024-03-24T14:46:10.951Z
1612,imani.turner.1612@informationtechconsultants.co.uk,Imani,Turner,USER,PYTHON,PLACED,Horizon Health,2023-08-18T23:36:29.434Z
1613,imani.okafor.1613@informationtechconsultants.co.uk,Imani,Okafor,USER,PYTHON,PLACED,BluePeak Telecom,2026-07-16T13:20:32.675Z
1614,imani.walsh.1614@informationtechconsultants.co.uk,Imani,Walsh,USER,PYTHON,PLACED,Meridian Finance,2025-09-12T15:53:23.264Z
1615,imani.mahmood.1615@informationtechconsultants.co.uk,Imani,Mahmood,USER,PYTHON,PLACED,Vertex Logistics,2025-09-29T03:34:27.183Z
1616,imani.bennett.1616@informationtechconsultants.co.uk,Imani,Bennett,USER,PYTHON,PLACED,Cedar Insurance,2023-01-04T17:09:36.741Z
1617,imani.rossi.1617@informationtechconsultants.co.uk,Imani,Rossi,USER,PYTHON,PLACED,Aurora Media,2026-07-20T05:09:16.367Z
1618,imani.price.1618@informationtechconsultants.co.uk,Imani,Price,USER,PYTHON,PLACED,Ember Mobility,2024-03-21T12:28:52.656Z
1619,imani.ali.1619@informationtechconsultants.co.uk,Imani,Ali,USER,PYTHON,PLACED,Summit Travel,2025-02-01T01:38:39.701Z
1620,imani.harris.1620@informationtechconsultants.co.uk,Imani,Harris,USER,PYTHON,PLACED,Oakline Public Sector,2023-06-06T02:16:43.633Z
1621,imani.martin.1621@informationtechconsultants.co.uk,Imani,Martin,USER,PYTHON,PLACED,Northstar Bank,2026-07-14T08:48:49.674Z
1622,imani.ahmed.1622@informationtechconsultants.co.uk,Imani,Ahmed,USER,PYTHON,PLACED,Atlas Retail,2024-11-23T09:23:28.998Z
1623,imani.cooper.1623@informationtechconsultants.co.uk,Imani,Cooper,USER,PYTHON,PLACED,Redwood Energy,2023-08-02T19:10:41.303Z
1624,imani.foster.1624@informationtechconsultants.co.uk,Imani,Foster,USER,PYTHON,PLACED,Horizon Health,2025-11-17T15:22:18.776Z
1625,imani.nair.1625@informationtechconsultants.co.uk,Imani,Nair,USER,PYTHON,PLACED,BluePeak Telecom,2024-11-18T07:32:13.134Z
1626,imani.bailey.1626@informationtechconsultants.co.uk,Imani,Bailey,USER,PYTHON,PLACED,Meridian Finance,2023-09-10T09:44:05.269Z
1627,imani.kim.1627@informationtechconsultants.co.uk,Imani,Kim,USER,PYTHON,PLACED,Vertex Logistics,2023-10-29T17:45:42.894Z
1628,imani.ward.1628@informationtechconsultants.co.uk,Imani,Ward,USER,PYTHON,PLACED,Cedar Insurance,2025-06-17T19:29:39.685Z
1629,imani.malik.1629@informationtechconsultants.co.uk,Imani,Malik,USER,PYTHON,PLACED,Aurora Media,2023-12-06T09:29:03.515Z
1630,imani.carter.1630@informationtechconsultants.co.uk,Imani,Carter,USER,PYTHON,PLACED,Ember Mobility,2024-01-28T14:06:12.642Z
1631,imani.santos.1631@informationtechconsultants.co.uk,Imani,Santos,USER,PYTHON,PLACED,Summit Travel,2023-07-19T05:08:17.701Z
1632,imani.cole.1632@informationtechconsultants.co.uk,Imani,Cole,USER,PYTHON,PLACED,Oakline Public Sector,2026-07-04T17:44:05.055Z
1633,imani.lewis.1633@informationtechconsultants.co.uk,Imani,Lewis,USER,PYTHON,PLACED,Northstar Bank,2024-01-26T17:02:36.226Z
1634,imani.mills.1634@informationtechconsultants.co.uk,Imani,Mills,USER,PYTHON,PLACED,Atlas Retail,2023-01-03T20:25:00.036Z
1635,imani.sen.1635@informationtechconsultants.co.uk,Imani,Sen,USER,PYTHON,PLACED,Redwood Energy,2023-07-07T03:11:36.113Z
1636,imani.bell.1636@informationtechconsultants.co.uk,Imani,Bell,USER,PYTHON,PLACED,Horizon Health,2023-06-12T02:38:57.654Z
1637,imani.davis.1637@informationtechconsultants.co.uk,Imani,Davis,USER,PYTHON,PLACED,BluePeak Telecom,2026-01-06T05:10:17.718Z
1638,imani.evans.1638@informationtechconsultants.co.uk,Imani,Evans,USER,PYTHON,PLACED,Meridian Finance,2023-04-25T23:45:06.553Z
1639,imani.williams.1639@informationtechconsultants.co.uk,Imani,Williams,USER,PYTHON,PLACED,Vertex Logistics,2024-12-25T09:37:23.406Z
1640,imani.scott.1640@informationtechconsultants.co.uk,Imani,Scott,USER,PYTHON,PLACED,Cedar Insurance,2023-09-11T05:36:37.604Z
1641,imani.ibrahim.1641@informationtechconsultants.co.uk,Imani,Ibrahim,USER,PYTHON,PLACED,Aurora Media,2025-01-07T14:55:35.226Z
1642,imani.mitchell.1642@informationtechconsultants.co.uk,Imani,Mitchell,USER,PYTHON,PLACED,Ember Mobility,2023-07-15T16:26:51.392Z
1643,imani.murphy.1643@informationtechconsultants.co.uk,Imani,Murphy,USER,ANDROID,PLACED,Summit Travel,2025-04-14T10:28:16.322Z
